"x","y"
828504.651214011,7427508.22228844
782504.651214011,7561508.22228844
674504.651214012,7353508.22228844
317504.651214014,7576508.22228844
999504.65121401,7566508.22228844
927504.651214011,7382508.22228844
410504.651214013,7603508.22228844
640504.651214012,7641508.22228844
621504.651214012,7557508.22228844
563504.651214012,7517508.22228844
820504.651214011,7588508.22228844
554504.651214012,7564508.22228844
682504.651214012,7481508.22228844
628504.651214012,7660508.22228844
683504.651214012,7526508.22228844
749504.651214011,7517508.22228844
821504.651214011,7581508.22228844
914504.651214011,7488508.22228844
625504.651214012,7630508.22228844
856504.651214011,7677508.22228844
408504.651214013,7537508.22228844
793504.651214011,7758508.22228844
690504.651214012,7429508.22228844
731504.651214012,7662508.22228844
767504.651214011,7738508.22228844
710504.651214012,7444508.22228844
555504.651214012,7551508.22228844
676504.651214012,7527508.22228844
765504.651214011,7767508.22228844
404504.651214013,7580508.22228844
716504.651214012,7460508.22228844
891504.651214011,7551508.22228844
661504.651214012,7727508.22228844
710504.651214012,7511508.22228844
691504.651214012,7675508.22228844
356504.651214013,7587508.22228844
863504.651214011,7766508.22228844
608504.651214012,7610508.22228844
940504.651214011,7414508.22228844
593504.651214012,7651508.22228844
966504.651214011,7686508.22228844
781504.651214011,7408508.22228844
805504.651214011,7412508.22228844
484504.651214013,7535508.22228844
747504.651214011,7735508.22228844
734504.651214012,7587508.22228844
650504.651214012,7730508.22228844
569504.651214012,7578508.22228844
581504.651214012,7565508.22228844
483504.651214013,7515508.22228844
440504.651214013,7637508.22228844
904504.651214011,7429508.22228844
683504.651214012,7658508.22228844
554504.651214012,7507508.22228844
559504.651214012,7546508.22228844
238504.651214014,7483508.22228844
548504.651214012,7651508.22228844
762504.651214011,7547508.22228844
808504.651214011,7540508.22228844
264504.651214014,7456508.22228844
452504.651214013,7571508.22228844
607504.651214012,7462508.22228844
395504.651214013,7671508.22228844
939504.651214011,7421508.22228844
269504.651214014,7585508.22228844
810504.651214011,7433508.22228844
752504.651214011,7618508.22228844
514504.651214013,7702508.22228844
696504.651214012,7579508.22228844
712504.651214012,7613508.22228844
599504.651214012,7686508.22228844
543504.651214012,7574508.22228844
332504.651214013,7591508.22228844
521504.651214013,7585508.22228844
251504.651214014,7476508.22228844
540504.651214013,7683508.22228844
979504.65121401,7594508.22228844
990504.65121401,7608508.22228844
461504.651214013,7537508.22228844
598504.651214012,7465508.22228844
722504.651214012,7601508.22228844
969504.651214011,7547508.22228844
358504.651214013,7632508.22228844
457504.651214013,7567508.22228844
575504.651214012,7506508.22228844
750504.651214011,7401508.22228844
877504.651214011,7484508.22228844
949504.651214011,7564508.22228844
573504.651214012,7537508.22228844
858504.651214011,7763508.22228844
559504.651214012,7521508.22228844
593504.651214012,7547508.22228844
500504.651214013,7587508.22228844
804504.651214011,7419508.22228844
886504.651214011,7551508.22228844
756504.651214011,7513508.22228844
794504.651214011,7489508.22228844
403504.651214013,7572508.22228844
660504.651214012,7586508.22228844
710504.651214012,7735508.22228844
392504.651214013,7599508.22228844
583504.651214012,7378508.22228844
434504.651214013,7568508.22228844
643504.651214012,7704508.22228844
633504.651214012,7733508.22228844
677504.651214012,7422508.22228844
658504.651214012,7638508.22228844
479504.651214013,7551508.22228844
719504.651214012,7761508.22228844
764504.651214011,7550508.22228844
756504.651214011,7674508.22228844
521504.651214013,7552508.22228844
645504.651214012,7581508.22228844
727504.651214012,7520508.22228844
754504.651214011,7563508.22228844
716504.651214012,7622508.22228844
785504.651214011,7638508.22228844
682504.651214012,7478508.22228844
787504.651214011,7598508.22228844
814504.651214011,7557508.22228844
921504.651214011,7667508.22228844
551504.651214012,7707508.22228844
937504.651214011,7583508.22228844
587504.651214012,7544508.22228844
608504.651214012,7505508.22228844
547504.651214012,7522508.22228844
351504.651214013,7536508.22228844
529504.651214013,7593508.22228844
706504.651214012,7667508.22228844
589504.651214012,7470508.22228844
780504.651214011,7523508.22228844
359504.651214013,7530508.22228844
610504.651214012,7442508.22228844
780504.651214011,7430508.22228844
799504.651214011,7589508.22228844
803504.651214011,7610508.22228844
687504.651214012,7542508.22228844
822504.651214011,7466508.22228844
716504.651214012,7465508.22228844
718504.651214012,7623508.22228844
489504.651214013,7542508.22228844
629504.651214012,7539508.22228844
733504.651214012,7619508.22228844
671504.651214012,7648508.22228844
449504.651214013,7701508.22228844
539504.651214013,7639508.22228844
595504.651214012,7496508.22228844
642504.651214012,7671508.22228844
762504.651214011,7746508.22228844
853504.651214011,7709508.22228844
621504.651214012,7588508.22228844
699504.651214012,7619508.22228844
624504.651214012,7672508.22228844
638504.651214012,7644508.22228844
622504.651214012,7700508.22228844
352504.651214013,7483508.22228844
734504.651214012,7469508.22228844
652504.651214012,7665508.22228844
782504.651214011,7460508.22228844
486504.651214013,7625508.22228844
646504.651214012,7733508.22228844
782504.651214011,7571508.22228844
703504.651214012,7682508.22228844
747504.651214011,7687508.22228844
744504.651214012,7676508.22228844
733504.651214012,7640508.22228844
776504.651214011,7407508.22228844
848504.651214011,7566508.22228844
711504.651214012,7662508.22228844
499504.651214013,7601508.22228844
935504.651214011,7608508.22228844
883504.651214011,7430508.22228844
691504.651214012,7551508.22228844
791504.651214011,7626508.22228844
417504.651214013,7621508.22228844
303504.651214014,7499508.22228844
974504.65121401,7484508.22228844
402504.651214013,7628508.22228844
789504.651214011,7599508.22228844
542504.651214012,7696508.22228844
632504.651214012,7590508.22228844
826504.651214011,7596508.22228844
939504.651214011,7413508.22228844
727504.651214012,7602508.22228844
786504.651214011,7577508.22228844
523504.651214013,7551508.22228844
699504.651214012,7546508.22228844
742504.651214012,7694508.22228844
614504.651214012,7604508.22228844
693504.651214012,7728508.22228844
769504.651214011,7608508.22228844
485504.651214013,7431508.22228844
671504.651214012,7452508.22228844
709504.651214012,7579508.22228844
578504.651214012,7430508.22228844
641504.651214012,7621508.22228844
686504.651214012,7644508.22228844
578504.651214012,7526508.22228844
831504.651214011,7600508.22228844
728504.651214012,7726508.22228844
719504.651214012,7489508.22228844
650504.651214012,7545508.22228844
857504.651214011,7465508.22228844
764504.651214011,7505508.22228844
564504.651214012,7534508.22228844
682504.651214012,7704508.22228844
424504.651214013,7620508.22228844
452504.651214013,7697508.22228844
826504.651214011,7710508.22228844
767504.651214011,7497508.22228844
675504.651214012,7665508.22228844
854504.651214011,7779508.22228844
729504.651214012,7385508.22228844
677504.651214012,7712508.22228844
756504.651214011,7685508.22228844
314504.651214014,7500508.22228844
719504.651214012,7478508.22228844
921504.651214011,7444508.22228844
602504.651214012,7557508.22228844
913504.651214011,7613508.22228844
559504.651214012,7652508.22228844
762504.651214011,7766508.22228844
682504.651214012,7644508.22228844
490504.651214013,7662508.22228844
711504.651214012,7618508.22228844
705504.651214012,7578508.22228844
281504.651214014,7504508.22228844
317504.651214014,7458508.22228844
795504.651214011,7745508.22228844
879504.651214011,7436508.22228844
566504.651214012,7502508.22228844
745504.651214012,7588508.22228844
879504.651214011,7675508.22228844
461504.651214013,7690508.22228844
672504.651214012,7497508.22228844
306504.651214014,7567508.22228844
721504.651214012,7536508.22228844
581504.651214012,7629508.22228844
891504.651214011,7449508.22228844
871504.651214011,7425508.22228844
402504.651214013,7567508.22228844
784504.651214011,7408508.22228844
799504.651214011,7398508.22228844
577504.651214012,7578508.22228844
619504.651214012,7742508.22228844
704504.651214012,7723508.22228844
658504.651214012,7489508.22228844
729504.651214012,7449508.22228844
917504.651214011,7669508.22228844
512504.651214013,7506508.22228844
777504.651214011,7539508.22228844
636504.651214012,7693508.22228844
734504.651214012,7622508.22228844
880504.651214011,7602508.22228844
557504.651214012,7497508.22228844
708504.651214012,7634508.22228844
562504.651214012,7476508.22228844
853504.651214011,7646508.22228844
573504.651214012,7642508.22228844
315504.651214014,7598508.22228844
884504.651214011,7444508.22228844
327504.651214013,7467508.22228844
729504.651214012,7753508.22228844
377504.651214013,7611508.22228844
707504.651214012,7713508.22228844
662504.651214012,7653508.22228844
802504.651214011,7447508.22228844
752504.651214011,7588508.22228844
779504.651214011,7491508.22228844
666504.651214012,7557508.22228844
639504.651214012,7532508.22228844
796504.651214011,7449508.22228844
874504.651214011,7643508.22228844
333504.651214013,7533508.22228844
559504.651214012,7668508.22228844
713504.651214012,7639508.22228844
694504.651214012,7527508.22228844
765504.651214011,7640508.22228844
734504.651214012,7436508.22228844
722504.651214012,7746508.22228844
1012504.65121401,7638508.22228844
595504.651214012,7407508.22228844
894504.651214011,7358508.22228844
594504.651214012,7549508.22228844
461504.651214013,7699508.22228844
845504.651214011,7626508.22228844
252504.651214014,7516508.22228844
663504.651214012,7526508.22228844
696504.651214012,7601508.22228844
861504.651214011,7406508.22228844
461504.651214013,7545508.22228844
789504.651214011,7633508.22228844
447504.651214013,7572508.22228844
797504.651214011,7494508.22228844
793504.651214011,7612508.22228844
475504.651214013,7525508.22228844
706504.651214012,7488508.22228844
716504.651214012,7411508.22228844
327504.651214013,7466508.22228844
586504.651214012,7517508.22228844
624504.651214012,7547508.22228844
684504.651214012,7436508.22228844
387504.651214013,7464508.22228844
391504.651214013,7615508.22228844
728504.651214012,7730508.22228844
715504.651214012,7701508.22228844
595504.651214012,7459508.22228844
665504.651214012,7743508.22228844
475504.651214013,7592508.22228844
708504.651214012,7447508.22228844
855504.651214011,7409508.22228844
653504.651214012,7630508.22228844
907504.651214011,7533508.22228844
758504.651214011,7536508.22228844
614504.651214012,7563508.22228844
704504.651214012,7685508.22228844
827504.651214011,7408508.22228844
676504.651214012,7711508.22228844
686504.651214012,7434508.22228844
689504.651214012,7706508.22228844
580504.651214012,7563508.22228844
595504.651214012,7647508.22228844
737504.651214012,7704508.22228844
958504.651214011,7426508.22228844
668504.651214012,7664508.22228844
633504.651214012,7737508.22228844
428504.651214013,7686508.22228844
726504.651214012,7447508.22228844
477504.651214013,7513508.22228844
868504.651214011,7421508.22228844
677504.651214012,7612508.22228844
309504.651214014,7551508.22228844
572504.651214012,7667508.22228844
907504.651214011,7573508.22228844
746504.651214012,7583508.22228844
693504.651214012,7400508.22228844
720504.651214012,7378508.22228844
668504.651214012,7568508.22228844
734504.651214012,7410508.22228844
552504.651214012,7506508.22228844
444504.651214013,7541508.22228844
260504.651214014,7508508.22228844
556504.651214012,7493508.22228844
747504.651214011,7733508.22228844
567504.651214012,7483508.22228844
576504.651214012,7549508.22228844
704504.651214012,7525508.22228844
593504.651214012,7664508.22228844
584504.651214012,7577508.22228844
910504.651214011,7403508.22228844
832504.651214011,7442508.22228844
556504.651214012,7550508.22228844
667504.651214012,7484508.22228844
738504.651214012,7709508.22228844
